full_name,url,url_api
Brandley Mack-Olien Kuwas,https://www.mackolik.com/futbolcu/b-kuwas/sezon/7053nqhl9wu2u1kegzo9aopg5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8mr4jglhwoc9fs6ws8mp96qqf&_lcl=tr&_fmt=jsonp&_clbk=W3e531fa585cb6bbfceda1949b394beb8a4f2652a7
Denys Garmash,https://www.mackolik.com/futbolcu/d-garmash/sezon/6pe00d1up3qk7nvqcblpq69qt,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5oktnxevq9s0f0es5bc0j62ok&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3088afb1f2dfb64ed9d87f5b3891b0193258af27d
Joseph Martin Paintsil,https://www.mackolik.com/futbolcu/j-paintsil/sezon/1b6ab1mqzvhk547p0bdzbccfd,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3b4843f36924628b610f97248fbfb64d8d54dde4e
Jean Michael Seri,https://www.mackolik.com/futbolcu/j-seri/sezon/dtr63crfxiujp7cpy9s1nozit,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=aywng82rqmk0kqweh6c9l6e50&ctst=f0figafm2v9h8ofo6slajj7xf&_lcl=tr&_fmt=jsonp&_clbk=W3e24e3f69e26cfbec4ff5190db54795534a24634d
Fredrik Gulbrandsen,https://www.mackolik.com/futbolcu/f-gulbrandsen/sezon/9fu1wk5unisycn8mt5j1p04ph,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Yassine Benzia,https://www.mackolik.com/futbolcu/y-benzia/sezon/cnx7tmwlhhrupy9zwpm14z9w5,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=crnpozy1h9lhzbncsr8k0atxw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3a73d233ab5889baa695087d9bed493d25516f609
Bruno Lourenco Pinto de Almeida Paz,https://www.mackolik.com/futbolcu/bruno-paz/sezon/3vr8b8q5tv3jphhgqmha3fi6t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=cw4lbdzlqqdvbkdkz00c9ye49&_lcl=tr&_fmt=jsonp&_clbk=W34e239ddda3cbb15b0d0a4ca3f5a3ffbc9a90e967
Ramazan Keskin,https://www.mackolik.com/futbolcu/ramazan-keskin/sezon/3ab7mzqqgz9fj53z61dxkxl2h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=3salaf435a8ab1u0q3er4639w&ctst=a5mgs0c97s3ercxhy47rcewnp&_lcl=tr&_fmt=jsonp&_clbk=W3cd5a8b8eec4ca1b6c6543215b731650e83f1127d
Sokol Cikalleshi,https://www.mackolik.com/futbolcu/s-cikalleshi/sezon/22cd6gzfwo341qai1o6014251,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dox62oj6vw1w67n476jb9fzf8&ctst=7w4300dn2tnd0eqmbtk531tkx&_lcl=tr&_fmt=jsonp&_clbk=W308494867c460fd96fa74d3ca3b0f97a727af5e31
Kepler Laveran de Lima Ferreira,https://www.mackolik.com/futbolcu/pepe/sezon/58i5y98ceb55anpucpru7skb9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6fdb784d9srg4anqx5ylvagpg&ctst=66bsnl0zjb7l5akwo00h0y5me&_lcl=tr&_fmt=jsonp&_clbk=W39f1dd6d402e71f7abd0684d82f972f7979e60ffa
Alvaro Negredo Sanchez,https://www.mackolik.com/futbolcu/negredo/sezon/3r9gdse50kyeq9ya1o3ul0e6t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=e4idaotcivcpu4rqyvrwbciz8&ctst=82q9159y2u7mkfn3z6hy75r4o&_lcl=tr&_fmt=jsonp&_clbk=W395eec21b5a6bc5fe171fd3523c969c03387c5cca
Magomed-Shapi Suleymanov,https://www.mackolik.com/futbolcu/m-suleymanov/sezon/d820bhg7uqwludf9sb8zwjill,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=coj89rsd5o5ncrmgb486wob2s&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3b513d1b33cb5f2de20b26ee11ea5e9d7d23c6b51
Serkan Asan,https://www.mackolik.com/futbolcu/serkan-asan/sezon/894ym62mz428itl9jtwfsbdre,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Robson de Souza,https://www.mackolik.com/futbolcu/robinho/sezon/7mjikyonyjxhppcpki0csmlzp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=47njg6cmlx5q3fvdsupd2n6qu&_lcl=tr&_fmt=jsonp&_clbk=W3ead077f149a6033e79957bdf4a1694110a88a86d
Victor Moses,https://www.mackolik.com/futbolcu/v-moses/sezon/cwanyl6uih4b22xu66y4u9lud,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4ot8njtj9s1ycp3ttc30jorv8&ctst=42qvrbdkk5p9kqrhd0g9er2aq&_lcl=tr&_fmt=jsonp&_clbk=W33949387b8ae168165bb889cfb2a26e5fe0669f18
Khouma El Hadji Babacar,https://www.mackolik.com/futbolcu/k-babacar/sezon/cmipf5e6hplho1w6c4x0kwnv9,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2po5v0ef1tm0t9mrhv6ranytw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3ef2226e1af6dd7e71434b44727da20ae6ec81a86
Ufuk Akyol,https://www.mackolik.com/futbolcu/ufuk-akyol/sezon/5zdwljsjn3rtk2me4h0iser4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
Gilles Sunu,https://www.mackolik.com/futbolcu/g-sunu/sezon/4l42dyj7l2xt0ughi5bbgrvmd,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=aitg39g3szy9m4udny7p17aj8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W37c3033cad307a4e46bc3646ade9cc32076ff7a88
Francisco Javier Calvo Quesada,https://www.mackolik.com/futbolcu/f-calvo/sezon/8vjv4ix1zqi58118r6tyqhhhx,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Abdoulay Diaby,https://www.mackolik.com/futbolcu/abdoulay-diaby/sezon/7k4mafx6qmljdslwws6rmznpx,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bfk6b1t5orklvgpj47gqpaql0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W30f028be4de9be7789172c1b5e855837e40864a1e
Enis Bardhi,https://www.mackolik.com/futbolcu/e-bardhi/sezon/bra6w2h7pnvu9gta0cs8jnz6d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2yab38jdfl0gk2tei1mq40o06&_lcl=tr&_fmt=jsonp&_clbk=W3f0e516978e9acbffe71ca3f385bba0cdf04dbb81
Andreas Evald Cornelius,https://www.mackolik.com/futbolcu/a-cornelius/sezon/7hw1plnv7nvxnqpnfnxcxszpx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2po5v0ef1tm0t9mrhv6ranytw&ctst=b3r6d8ydtmtjckam6pku9y400&_lcl=tr&_fmt=jsonp&_clbk=W3163e99c7b34b8edb32de44ab8aa0a10308b31d72
Jure Balkovec,https://www.mackolik.com/futbolcu/j-balkovec/sezon/65lw8cumhht72k21fwi1ydot1,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Yonathan Alexander Del Valle Rodriguez,https://www.mackolik.com/futbolcu/y-del-valle/sezon/cqx7677sg021tfdl6rr5qtcyd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=bmgtxgipsznlb1j20zwjti3xh&_lcl=tr&_fmt=jsonp&_clbk=W30495028dda8f9190b81e7bf98a38d428b854d6e8
Dries Mertens,https://www.mackolik.com/futbolcu/d-mertens/sezon/2jhbr1v0z2fak1tbxptbnipjp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Efthymios Koulouris,https://www.mackolik.com/futbolcu/e-koulouris/sezon/ct2jivny14stls1herriilx3p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Davidson da Luz Pereira,https://www.mackolik.com/futbolcu/davidson/sezon/5kh9523zpeqp5lfn5c7nb2j85,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5xdet648qkzdrnnmnhxhh9nv8&ctst=6nbq8ek8wl4scwttlmgdyveqy&_lcl=tr&_fmt=jsonp&_clbk=W3c3d4d63ed4368f131ff6fd127e57ef12db6401a3
Ilhan Parlak,https://www.mackolik.com/futbolcu/ilhan-parlak/sezon/7gfuzh6qete613zcz8aejk5p1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Joel Julius Ilmari Pohjanpalo,https://www.mackolik.com/futbolcu/j-pohjanpalo/sezon/c9u6h5uhnk1e4ukc3eq0zqcid,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=ci65bk0rijkqg5g27wxvklgd0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3bacb87c713d81ac5e27f74456ec633e50a7352d8
Henri Gregoire Saivet,https://www.mackolik.com/futbolcu/h-saivet/sezon/f3c5u3v9fehl16ztid18lbl5h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9fnagws7im3xgzorfdj2tqfis&ctst=25s5qx846iw05y8t9pinrbhh1&_lcl=tr&_fmt=jsonp&_clbk=W37ed94474665fa13e65118a592911a812d69ffbad
Papiss Djilobodji,https://www.mackolik.com/futbolcu/p-djilobodji/sezon/96aj99ngebd8hatfc4pzfwz4l,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Tjaronn Inteff Chefren Chery,https://www.mackolik.com/futbolcu/t-chery/sezon/8gde39dg3u3kqhd8pa2mdcn2t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=coj89rsd5o5ncrmgb486wob2s&ctst=bglyqy0awtu6lzvpab390rir2&_lcl=tr&_fmt=jsonp&_clbk=W328f0d15208df6b8e26033ad1dbc68ecfd9b90abb
David Pavelka,https://www.mackolik.com/futbolcu/d-pavelka/sezon/bvs6vi299u1760ooet0611n85,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bgdhm191yhjy7nbpfqcabqyvo&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39acc43ae8b1b28fd94b169ae1311f119a18a1e2d
Michael Frey,https://www.mackolik.com/futbolcu/m-frey/sezon/ex7y8oe78ewwmibz41qbmwhxx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=eg8fn8zof4ps7z12vlxa6efx0&ctst=cz4a6wmzx2obyisadhgaccx7b&_lcl=tr&_fmt=jsonp&_clbk=W346225a02cbab7e4098ac1924309f44f34eb01fd7
Merih Demiral,https://www.mackolik.com/futbolcu/m-demiral/sezon/n62gu1fztuvojijr41hyetw5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=917vbkpe5rs8mnwskj4jz7ys&ctst=e75syeuawg3ql8nwpi3vr2btz&_lcl=tr&_fmt=jsonp&_clbk=W3a1875017d15268df1eb034b274264fee73353da3
Nacer Chadli,https://www.mackolik.com/futbolcu/n-chadli/sezon/2j8y06wuinnx87eetadj55zo5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&ctst=2nhn3ikl1ciq34w3hcp883d6p&_lcl=tr&_fmt=jsonp&_clbk=W34ddc8411837a441164b7fd4fc8f3ef0cd019dbb0
Dario Melnjak,https://www.mackolik.com/futbolcu/d-melnjak/sezon/a96zxags19ar98mllxetuk4b9,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=amc6ffrve4gzwk7to68g0izv8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e3bfc8f103899e05da4c3b560784078497faa9da
Arnaud Rene Lusamba,https://www.mackolik.com/futbolcu/a-lusamba/sezon/cjrfyvra9g849rfdbiuj5bis5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Issam Chebake,https://www.mackolik.com/futbolcu/i-chebake/sezon/1wau7m4hvkfig432596ny30t1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9twbg4nxdgan7uvdgt08lo5ck&ctst=eu0or974evp0gojv63d3imktn&_lcl=tr&_fmt=jsonp&_clbk=W36872dabc14d4998aeb4ec12723cbb4970eeb2ba7
Zeki Yavru,https://www.mackolik.com/futbolcu/zeki-yavru/sezon/7pxzxpxy8kzh7uevovjhveuhh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=dpsnqu7pd2b0shfzjyn5j1znf&_lcl=tr&_fmt=jsonp&_clbk=W31c5492d99138d4c5c14da79f24ca631b37366ffe
Axel Thomas Ngando Elessa,https://www.mackolik.com/futbolcu/a-ngando/sezon/w97y42sgivui92j97sqx700l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9fnagws7im3xgzorfdj2tqfis&ctst=2ku5qqmv6i842rujioksaatx7&_lcl=tr&_fmt=jsonp&_clbk=W38439c2de82a4f3f9dffb7df2f24fd3825929e1d6
Jean-Armel Kana-Biyik,https://www.mackolik.com/futbolcu/j-kana-biyik/sezon/89kh3z0zb8nx20ow2fwfildcl,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9fnagws7im3xgzorfdj2tqfis&ctst=2khen2a38l2hkx33s73pehl6o&_lcl=tr&_fmt=jsonp&_clbk=W3225d353f52eee94387c88ae7e3df0f2bc6d362d4
Veton Tusha,https://www.mackolik.com/futbolcu/v-tusha/sezon/3p4d1nt5okty7y0cmrhq0057u,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=8nzpi09f0quydtqdb3q77q044&ctst=cuzhkg1y2iv7fppnjldenfk2y&_lcl=tr&_fmt=jsonp&_clbk=W304fe82099e4e8b862048374908496d670fbc75df
William Paul Troost-Ekong,https://www.mackolik.com/futbolcu/w-troost-ekong/sezon/6l046k4t48abc079efzg2oic5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=917vbkpe5rs8mnwskj4jz7ys&ctst=49rkyo4do8uwj06geomw0xr4i&_lcl=tr&_fmt=jsonp&_clbk=W3aa6a4c5c7397dd0ef16db6a79160a7ab7bb25eaa
Furkan Soyalp,https://www.mackolik.com/futbolcu/furkan-soyalp/sezon/e1081ubjlc5hrf10n56zh78ph,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Teenage Lingani Hadebe,https://www.mackolik.com/futbolcu/t-hadebe/sezon/bp80805lbr82c9acpasjz4kq1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=7a5umgwn0v0mbrtadxnnp9b84&ctst=69m5c06m9up1j8vf8ulnb80xu&_lcl=tr&_fmt=jsonp&_clbk=W3ffc42a6f917e0c1c0cafebc0f8774e9cd6549a6c
Youness Mokhtar,https://www.mackolik.com/futbolcu/y-mokhtar/sezon/csqt518tes7ct8ht2yryes9g5,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=1w03tfpd5nc6woo8j2nc9239w&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3abd4ec4d056f404a10e9e3937a49ee35122b7a9f
Pape Cherif Ndiaye,https://www.mackolik.com/futbolcu/c-ndiaye/sezon/4i0lhae9ggu7xzxg8on35qy95,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Britt Curtis Assombalonga,https://www.mackolik.com/futbolcu/b-assombalonga/sezon/cjwnr94ib62oqtby6ellzrjyt,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=aywng82rqmk0kqweh6c9l6e50&ctst=4t83rqbdbekinxl5fz2ygsyta&_lcl=tr&_fmt=jsonp&_clbk=W3cbbd696803b2403923736a73283ca14780a7f34f
Diego Perotti,https://www.mackolik.com/futbolcu/d-perotti/sezon/8xl4pssg0ns7pnos2g25cco2d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=917vbkpe5rs8mnwskj4jz7ys&ctst=49rkyo4do8uwj06geomw0xr4i&_lcl=tr&_fmt=jsonp&_clbk=W3aa6a4c5c7397dd0ef16db6a79160a7ab7bb25eaa
Mostafa Mohamed Ahmed Abdallah,https://www.mackolik.com/futbolcu/mostafa-mohamed/sezon/d3y4csfpvhzcowlusw9xe32eh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b5rz3ukb6kvo9m5neiptb0avo&ctst=750ustvk4jfqmo8q4gnrcxy7z&_lcl=tr&_fmt=jsonp&_clbk=W31d1423b9be0fd4503db8c0ece28c4055d3a9fb49
Nabil Dirar,https://www.mackolik.com/futbolcu/nabil-dirar/sezon/5luvojyc3zk1h4pm0rfefuml1,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5xa8kogtt75rd7tuhwf5y35sk&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W309ea8130c2b30e53d307e9b70514c62850a2e336
Donis Avdijaj,https://www.mackolik.com/futbolcu/d-avdijaj/sezon/bodixu40wx3exhjo290dxg8np,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b0r2dzuwepenhesbl5yrnhr10&ctst=1vli32f09v65mc3vc6yh34z9f&_lcl=tr&_fmt=jsonp&_clbk=W3341e314977cd480a5230e9e351999b5bb811c714
Lucas Nahuel Castro,https://www.mackolik.com/futbolcu/l-castro/sezon/e68yshh4eazo0e83dvss8vhzp,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5jc60w3y7cps00lavutor9zbo&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W33f0c6fc4317c403f5e1247122034bd2aaa580ae6
Hamza Mendyl,https://www.mackolik.com/futbolcu/h-mendyl/sezon/9fvwcsajeousbo5o0e84cj2sp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&ctst=bw9wm8pqfzcchumhiwdt2w15c&_lcl=tr&_fmt=jsonp&_clbk=W3ba10a573d0bb4c867dcca87e704755c72d00edb1
Mounir Chouiar,https://www.mackolik.com/futbolcu/m-chouiar/sezon/bi20qsrnvecc6zlrllqd80n3d,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Anthony Nwakaeme,https://www.mackolik.com/futbolcu/a-nwakaeme/sezon/cd3zg2t4cq4ghoh61kri7vaad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dox62oj6vw1w67n476jb9fzf8&ctst=ebcxfnmnxrxvv6lcjsahgd38j&_lcl=tr&_fmt=jsonp&_clbk=W31f793ef3de41800dbecf225cb92acad27f8535e3
Miguel Lopes,https://www.mackolik.com/futbolcu/miguel-lopes/sezon/9pxrix58fwq7zu9gkwtn698et,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4s8abf1fripbje97lp2zruwb8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W37dd6586dca5f7e041c5b29e194a3f8fdcc583dfc
Recep Niyaz,https://www.mackolik.com/futbolcu/recep-niyaz/sezon/bobeni7qawycih0lri8gk4b11,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=bmgtxgipsznlb1j20zwjti3xh&_lcl=tr&_fmt=jsonp&_clbk=W30495028dda8f9190b81e7bf98a38d428b854d6e8
Yussif Raman Chibsah,https://www.mackolik.com/futbolcu/r-chibsah/sezon/8ylspvm8zqfxa0xxmsizblo7p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4mw5ocie1drbzjdz0705t7uac&ctst=gafj2w5j6j5u1k05xdgi3yqp&_lcl=tr&_fmt=jsonp&_clbk=W3a54f9c2823eb8ac10468acfe6978d93eb8e42390
Mohamed Aberhoun,https://www.mackolik.com/futbolcu/m-aberhoun/sezon/a9seo6intlh7d6a7t4ecqwa1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1lbrlj3uu8wi2h9j79snuoae4&_lcl=tr&_fmt=jsonp&_clbk=W310337bfd698f921c6fb5c74e991a95e5b110d97a
Rashad Muhammed,https://www.mackolik.com/futbolcu/r-muhammed/sezon/eol3fx35se2e2xfk99thx7aad,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=v61524b090j2y3qskkjgzveq&_lcl=tr&_fmt=jsonp&_clbk=W3137f9da1e8dc320b2321d9fe385f700d45a47aeb
Roberto Soldado Rillo,https://www.mackolik.com/futbolcu/soldado/sezon/1jdl6jlbt3o6b3e6h6la69p05,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=drm4qqhyn8h4hsormenqpycr8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e0f0084cc7f67baeef9f886e14c166c2f78f9e76
Eduart Rroca,https://www.mackolik.com/futbolcu/e-rroca/sezon/7rgzq71l7kfhiszf3dx0dln11,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Khaly Iyane Thiam,https://www.mackolik.com/futbolcu/k-thiam/sezon/b54lupefz2xttnsw0tdojkdlh,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=bfnplfhb2nwfwe2zz85etczys&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3a44248cd5abe60110d5038dd8830c969ab1f9647
Alfredo Kulembe Ribeiro,https://www.mackolik.com/futbolcu/fredy/sezon/2h55ly0oov4e8qycacahxapjp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
